OriginId,Latitude_mean,Longitude_mean,Name
10010020,54.618083,-5.953995,"Oldpark, The Park"
10010021,54.619233,-5.9534185,"Oldpark, Torrens Crescent"
10010009,54.612453,-5.9478825,"Oldpark, Hillview Road"
10010002,54.614408,-5.9492400000000005,"Oldpark, Churchview Court"
10010018,54.610981,-5.947988,"Oldpark, Oldpark Library"
10010017,54.615191,-5.950362,"Oldpark, Oldpark Avenue"
10010008,54.611754000000005,-5.947995,"Oldpark, Hillview Court"
10002498,54.624276,-5.97004,"Ballysillan, Ballysillan Leisure Centre"
10012760,54.627542000000005,-5.993452,"Ligoniel, Thornberry Avenue"
10012758,54.626938,-5.986325,"Ligoniel, Mill Valley Way"
10012756,54.62478,-5.983551,"Ligoniel, Mill Valley Lane"
10012754,54.624664,-5.983069,"Ligoniel, Mill Valley Road"
10012755,54.62478,-5.983551,"Ligoniel, Mill Valley Court"
10012757,54.626938,-5.986325,"Ligoniel, Mill Valley Gardens"
10012759,54.62753299999999,-5.993452,"Ligoniel, Thornberry Hill"
10012761,54.6304945,-5.990758,"Ligoniel, Wolfhill Manor"
10003523,54.6819045,-5.9514055,"Carnmoney, Carnmoney Primary School"
10003524,54.6833815,-5.951323500000001,"Carnmoney, Carnvue"
10003517,54.6851675,-5.951187,"Carnmoney, Ballyduff Road"
10003519,54.687152000000005,-5.951064,"Carnmoney, Beverley Avenue"
10003521,54.6886395,-5.948157999999999,"Carnmoney, Beverley Shops"
10009247,54.690074,-5.927398999999999,"Monkstown, Three Mile Water"
10009229,54.687941,-5.92456,"Monkstown, Bridge Road"
10009249,54.68607850000001,-5.9220875,"Monkstown, Wilson's Factory"
10003967,54.60430699999999,-5.9292050000000005,"Belfast, Ulster University Belfast"
10009766,54.684181,-5.9662440000000005,"Newtownabbey, Glencroft Road"
10009780,54.682165000000005,-5.970377,"Newtownabbey, Sherwood Park"
10009302,54.690429,-5.929219,"Mossley, Dunkeld Gardens"
10009230,54.682373,-5.9192915,"Monkstown, Cherrylands"
10012516,54.6664165,-5.9125025,"Whitehouse, Green End Doagh Road"
10003971,54.604539,-5.928048,"Belfast, Dunbar Link"
10006595,54.67842400000001,-5.974854666666666,"Glengormley, Ballyhenry Road"
10000117,54.68437900000001,-5.960371,"Carnmoney, Prince Charles Way"
10003526,54.682709,-5.957244,"Carnmoney, Ferndale"
10003525,54.689488,-5.9454855,"Carnmoney, Fairview Gardens"
10009309,54.689701,-5.9423955,"Mossley, Glenkyle"
10009303,54.689733,-5.936895,"Mossley, Fairview Terminus"
10009284,54.689175000000006,-5.93472,"Mossley, Ballyduff Shops"
10009289,54.68779549999999,-5.9313155,"Mossley, Ballyfore Park"
10009233,54.680596,-5.918149,"Monkstown, Hillcrest Villas"
10009238,54.678102,-5.9165705,"Monkstown, King's Road"
10012290,54.67493950000001,-5.9145385,"Whiteabbey, Knockenagh Avenue"
10012301,54.6725125,-5.913438,"Whiteabbey, Cloughfern Corner"
10012301,54.6725125,-5.913438,"Whiteabbey, Whiteabbey Hospital"
10012365,54.6705135,-5.913223,"Whitehouse, Heather Park"
10012356,54.6683865,-5.912874,"Whitehouse, Abbot's Cross"
10012377,54.66413899999999,-5.9112315,"Whitehouse, Rush Park"
10012355,54.6621975,-5.9096575,"Whitehouse, Abbey Park"
10005767,54.610563,-5.920898,"Duncrue, Nelson Street Bus Lane"
10011167,54.608583,-5.9223,"Duncairn, Dock Street"
10011176,54.606194,-5.92448,"Duncairn, Nelson Street Bridge"
10003989,54.6038255,-5.9296785,"Belfast, University of Ulster School of Art and Design"
10003989,54.6038255,-5.9296785,"Belfast, Ulster University Belfast"
10000055,54.60011899999999,-5.926585,"Belfast, Pottingers Entry High Street"
10004031,54.596587,-5.933224,"Belfast, Upper Queen Street"
10004031,54.596587,-5.933224,"Belfast, UQS Upper Queen Street"
10012296,54.6671005,-5.9029555,"Whiteabbey, Northern Regional College"
10012279,54.672597,-5.9082,"Whiteabbey, Fernagh Avenue"
10012300,54.67215699999999,-5.906105999999999,"Whiteabbey, Whiteabbey Station (bus stop)"
10012273,54.670865500000005,-5.902388999999999,"Whiteabbey, Abbey Court"
10008830,54.677768500000006,-5.993704,"Mallusk, Trench Road"
10008805,54.678021,-5.990249,"Mallusk, Blackwater Road"
10008826,54.675934,-5.9808925,"Mallusk, Scullions Road"
10009308,54.6876595,-5.933873999999999,"Mossley, Ballyduff"
10012380,54.662934,-5.906488,"Whitehouse, Woodland House"
10003527,54.681492000000006,-5.952807,"Carnmoney, Ferndale Avenue"
10009750,54.680985,-5.97284,"Newtownabbey, Ballyhenry Avenue"
10006577,54.679889,-5.975562,"Glengormley, Sandyknowes"
10003529,54.686559,-5.951109,"Carnmoney, Waverley Park"
10012718,54.684954000000005,-5.961412,"Carnmoney, Glebe Road"
10009775,54.682930000000006,-5.968803,"Newtownabbey, Ballyhenry Road"
10009227,54.689338,-5.926381,"Monkstown, Ballyduff"
10003518,54.687753,-5.951018,"Carnmoney, Beverley Avenue"
10012276,54.673021,-5.910915,"Whiteabbey, Cloughfern Station Road"
10012293,54.681408,-5.911027,"Whiteabbey, Monkstown Avenue"
10012293,54.681408,-5.911027,"Whiteabbey, Glenville"
10012293,54.681408,-5.911027,"Whiteabbey, GVL Glenville"
10008829,54.678026,-5.997553,"Mallusk, Trench Road"
10008808,54.67703100000001,-5.993942,"Mallusk, Mallusk Road"
10004767,54.577018,-5.900793500000001,"Cregagh, Hughes Court"
10004791,54.5779105,-5.9011885,"Cregagh, Onslow Park"
10010826,54.570074000000005,-5.913942,"Rosetta, Wellington College Belfast"
10010826,54.570074000000005,-5.913942,"Rosetta, Rosetta St John's Church"
10006422,54.56642,-5.9131315,"Galwally, Hampton Park"
10012030,54.5850855,-5.843389500000001,"Tullycarnet, Our Lady & St Patricks"
10006495,54.5824375,-5.840543,"Gilnahirk, Gortland Park"
10006495,54.5824375,-5.840543,"Gilnahirk, Briarwood Park"
10005829,54.5913,-5.810082,"Dundonald, East Link Road"
10004778,54.574026,-5.903144,"Cregagh, Knock Eden Crescent"
10005815,54.588891,-5.790805000000001,"Dundonald, Ballybeen Enler Centre"
10005803,54.590821,-5.789215,"Dundonald, Dungoyne Park"
10005811,54.58787333333333,-5.8136030000000005,"Dundonald, East Link"
10003224,54.577883,-5.854283000000001,"Braniel, Creevy Avenue"
10000210,54.580249,-5.8697,"Braniel, Roddens Park"
10010820,54.571339,-5.908858,"Rosetta, Knock Eden"
10010822,54.570324,-5.9128,"Rosetta, Knockbreda Road"
10003223,54.578668,-5.874570500000001,"Castlereagh, Clonduff"
10003774,54.580032,-5.8777870000000005,"Castlereagh, Montgomery Road"
10005796,54.593764,-5.785511,"Dundonald, Cairnsmore Avenue"
10005823,54.590862,-5.795419,"Dundonald, Inchmarnock Drive"
10006419,54.564934,-5.909817666666666,"Galwally, Forestside"
10006419,54.564934,-5.909817666666666,"Galwally, FST Forestside"
10007688,54.587752,-5.847272,"Knock, Kingsway"
10007689,54.587059,-5.846705,"Knock, Kingsway Park"
10005820,54.588405,-5.813998000000001,"Dundonald, Hanwood Heights"
10005822,54.5881555,-5.8178795,"Dundonald, Dundonald Ice Bowl"
10012023,54.588842,-5.8375815,"Tullycarnet, Abbey Road"
10011409,54.588551,-5.832126000000001,"Stormont, Sperrin Park"
10012034,54.588979,-5.844499,"Tullycarnet, Kings Square"
10007691,54.5793585,-5.8505615,"Braniel, Woodview Drive"
10003225,54.5800175,-5.8641885,"Braniel, Glen Rise"
10003237,54.581071,-5.8663300000000005,"Braniel, Whincroft Road"
10004786,54.576643,-5.902476,"Cregagh, Mount Merrion Parish Church"
10003773,54.581477,-5.881255,"Castlereagh, Marshalls Road"
10003775,54.582676,-5.884024,"Castlereagh, Orangefield Crescent"
10005802,54.593543,-5.788139,"Dundonald, Craigleith Drive"
10005787,54.59237,-5.786423,"Dundonald, Ballybeen Culross Drive"
10005805,54.590422,-5.7875190000000005,"Dundonald, Ballybeen Cairnsmore Avenue"
10005785,54.588159,-5.788106,"Dundonald, Ardmore Avenue"
10005790,54.586997,-5.788942,"Dundonald, Beauly Drive"
10005786,54.588605,-5.794364,"Dundonald, BBN Ballybeen Rank Road"
10005786,54.588605,-5.794364,"Dundonald, Ballybeen Rank Road"
10005807,54.59185,-5.794855,"Dundonald, Drumadoon Drive"
10005819,54.586752,-5.800654,"Dundonald, Grahamsbridge Road"
10005825,54.58939300000001,-5.805062,"Dundonald, Limetree Res."
10005837,54.591198,-5.807967,"Dundonald, The Moat"
10007686,54.58029,-5.848625,"Braniel, Braniel"
10007686,54.58029,-5.848625,"Braniel, Farmhurst Green"
10007686,54.58029,-5.848625,"Braniel, FMH Braniel"
10003781,54.58381800000001,-5.886657,"Castlereagh, Trigo Parade"
10003768,54.58416,-5.890291,"Castlereagh, Donovan Parade"
10004794,54.579592000000005,-5.895819,"Cregagh, Udr Centre"
10004783,54.57276,-5.904539,"Cregagh, Mount Merrion Avenue"
10009897,54.560304,-5.911302,"Newtownbreda, Newtownbreda Road"
10009899,54.555744,-5.915231,"Newtownbreda, Belvoir View Park "
10004113,54.61568249999999,-5.9375235,"Cliftonville, Atlantic Avenue"
10004132,54.618231,-5.938682333333333,"Cliftonville, Waterworks"
10006350,54.628291,-5.9388295,"Fortwilliam, Firmount"
10006346,54.6301805,-5.93871,"Fortwilliam, Chichester Avenue"
10006349,54.6387835,-5.9364545,"Fortwilliam, Donegall Park Avenue"
10005364,54.640452333333336,-5.934112666666667,"Downview, Downview Avenue"
10005371,54.64717900000001,-5.9347195,"Downview, Serpentine Road"
10002954,54.656508,-5.9379355,"Bellevue, Tree Tops"
10002952,54.6579625,-5.94021,"Bellevue, Hazelwood Park"
10002948,54.65971725,-5.94074125,"Bellevue, Bellevue Park"
10002949,54.666933,-5.9509115,"Bellevue, Elmfield"
10006575,54.668434000000005,-5.953286,"Glengormley, Church Road"
10006600,54.6700285,-5.956996999999999,"Glengormley, Glengormley Centre"
10006600,54.6700285,-5.956996999999999,"Glengormley, GGY Glengormley Centre"
10006590,54.671851,-5.9574245,"Glengormley, Portland Avenue"
10003522,54.6808815,-5.9509765,"Carnmoney, Carnhill Road"
10009305,54.6888975,-5.936673000000001,"Mossley, Forthill Drive"
10006581,54.6737565,-5.956383,"Glengormley, Glengormley Pavilion"
10002955,54.661392000000006,-5.945059,"Bellevue, Whitewell"
10002951,54.66004399999999,-5.943438,"Bellevue, Floral Park"
10006354,54.6334725,-5.937506,"Fortwilliam, North Circular Road"
10004118,54.622508,-5.938301,"Cliftonville, Hopefield Avenue"
10006358,54.635478000000006,-5.936823,"Fortwilliam, Strathmore Park"
10004120,54.6239125,-5.9408165,"Cliftonville, Kansas Avenue"
10006355,54.626169,-5.937976,"Skegoneill, Salisbury Avenue"
10005360,54.6515145,-5.934670000000001,"Downview, Ben Madigan Park"
10005370,54.654039,-5.936503,"Downview, Kincraig Park"
10002946,54.663011,-5.9469695,"Bellevue, Bellevue"
10002947,54.66398,-5.948215,"Bellevue, Bellevue Bridge"
10006587,54.67504399999999,-5.95569,"Glengormley, Inniscoole Park"
10006576,54.6766415,-5.9548035,"Glengormley, Coole Park"
10009760,54.67896999999999,-5.952422,"Newtownabbey, Burnthill Road"
10006596,54.677288,-5.954461,"Glengormley, St Mary's On The Hill"
10005366,54.64259,-5.935975,"Downview, Downview Lodge"
10004129,54.619388,-5.9384895,"Cliftonville, Richmond Lane"
10004136,54.621913,-5.938161,"Cliftonville, Willowbank Gardens"
10005367,54.645245,-5.935135,"Downview, Gray's Lane"
10003528,54.678711,-5.953629,"Carnmoney, St Mary's On The Hill"
10009746,54.67893,-5.952223,"Newtownabbey, Burnthill Road"
10009307,54.6878545,-5.9339805000000005,"Mossley, Forthill Green"
10009306,54.687473,-5.936668,"Mossley, Ballyduff"
10002953,54.664754,-5.948812,"Bellevue, O'Neill Road"
10005372,54.652599,-5.935274,"Downview, Thronemount"
10006343,54.636651,-5.936563,"Fortwilliam, Belfast Castle"
10011192,54.62550600000001,-5.938087,"Skegoneill, Salisbury Avenue"
10004115,54.624344,-5.93844,"Cliftonville, Glandore Avenue"
10004102,54.620688,-5.938052,"Cliftonville, Alexandra Park Avenue"
10006582,54.672625,-5.960689,"Glengormley, Harmin Parade"
10006592,54.6741985,-5.964471,"Glengormley, Rose Park"
10009748,54.685987,-5.9646255,"Newtownabbey, Ballycraigy Road"
10006588,54.6777725,-5.962043250000001,"Glengormley, Northcott"
10006574,54.67511,-5.966829499999999,"Glengormley, Burney's Lane"
10009767,54.681053000000006,-5.963019,"Newtownabbey, Glenvarna Walk"
10009316,54.69145,-5.960792,"Mossley, Milewater Court"
10009295,54.691477000000006,-5.956803,"Mossley, Carn Court"
10003520,54.6892725,-5.9497395,"Carnmoney, Beverley Road"
10006598,54.676708,-5.968602,"Glengormley, Jubilee Way"
10009762,54.682854000000006,-5.963751,"Newtownabbey, Carwood Avenue"
10009751,54.684112,-5.964293,"Newtownabbey, Manse Road [Ballyclare Road]"
10009772,54.68366,-5.9640830000000005,"Newtownabbey, Manse Road [Ballyclare Road]"
10009770,54.681723,-5.963296,"Newtownabbey, Ladysmith Lane"
10006571,54.676646,-5.968668,"Glengormley, Jubilee Way"
10009294,54.690027,-5.951586,"Mossley, Campbell Road"
10009300,54.690017000000005,-5.9515400000000005,"Mossley, Campbell Road"
10009317,54.69129100000001,-5.954051,"Mossley, Manse Way"
10006589,54.678125,-5.962576,"Glengormley, Northcott Shopping Centre"
10006589,54.678125,-5.962576,"Glengormley, NCT Northcott Shopping Centre"
10004112,54.613194500000006,-5.932043999999999,"Cliftonville, Edlingham Street"
10011157,54.6123935,-5.929886,"Duncairn, Adam Street"
10006580,54.6729115,-5.9595655,"Glengormley, Glengormley Park"
10006586,54.67558700000001,-5.960742,"Glengormley, Hillview Park"
10011181,54.6119025,-5.928502,"Duncairn, North City Business Centre"
10011168,54.609028,-5.9293830000000005,"Duncairn, Henry Street"
10003993,54.606779,-5.9313400000000005,"Belfast, Great George's Street"
10009321,54.691289000000005,-5.950762,"Mossley, Mossley Pavilion"
10009324,54.693348,-5.951357,"Mossley, The Glade"
10009329,54.694998,-5.953259,"Mossley, Uppertown Drive"
10009325,54.696478000000006,-5.951494,"Mossley, Mossley West Train Station [bus stop]"
10009313,54.693022,-5.9506440000000005,"Mossley, Lakeview Grove"
10012678,54.608735,-5.929073000000001,"Duncairn, Henry Street"
10003979,54.607212,-5.930931,"Belfast, Great George's Street"
10009320,54.695847,-5.950826999999999,"Mossley, Mossley Mill"
10008820,54.6800825,-6.005121000000001,"Mallusk, Parkmount"
10008819,54.6812625,-6.009406,"Mallusk, Old Mill Crescent"
10006579,54.6715175,-5.972614,"Glengormley, Enterprise Way"
10006593,54.6692735,-5.964989,"Glengormley, Rosehall"
10006578,54.666913,-5.969183999999999,"Glengormley, Edmund Rice College"
10006585,54.6684885,-5.965346,"Glengormley, Hightown Park"
10006583,54.669716,-5.9624625,"Glengormley, Hightown Court"
10006584,54.670927500000005,-5.9597035,"Glengormley, Hightown Glengormley"
10008798,54.678984,-6.001181,"Mallusk, Academy"
10011873,54.6856485,-6.0272465,"Roughfort, Fort Road"
10011875,54.687911,-6.037119000000001,"Roughfort, Oakview"
10011871,54.683148,-6.016401999999999,"Roughfort, Craigarogan Quarry"
10011870,54.684372,-6.0217480000000005,"Roughfort, Bernice Road"
10011876,54.688125,-6.038086,"Roughfort, Roughfort Turning Circle"
10011876,54.688125,-6.038086,"Roughfort, RTC Roughfort Turning Circle"
10011872,54.68451700000001,-6.022377,"Roughfort, Craigarogan Road"
10008815,54.678486,-5.999314,"Mallusk, Hydepark Presbyterian Church"
10008810,54.67714599999999,-5.9943550000000005,"Mallusk, Enterprise Way"
10008810,54.67714599999999,-5.9943550000000005,"Mallusk, Mallusk Road"
10008814,54.67348199999999,-5.9809980000000005,"Mallusk, Hightown Avenue"
10006573,54.672535,-5.976998,"Glengormley, Boxmore"
10008799,54.6702985,-5.9849085,"Mallusk, Alderley Place"
10008827,54.672875,-5.982874,"Mallusk, Mayfield Link"
10008825,54.672654,-5.983071,"Mallusk, Mayfield Link"
10008803,54.6680715,-5.98612,"Mallusk, Aylesbury Avenue"
10008802,54.668181,-5.9897195,"Mallusk, Aylesbury Manor"
10008804,54.668403000000005,-5.995003,"Mallusk, Blackrock Square"
10008804,54.668403000000005,-5.995003,"Mallusk, BLK Blackrock Square"
10007202,54.668833,-5.996517,"Hyde Park, Dermont Road"
10006599,54.67696899999999,-5.972404,"Glengormley, Swanston Road"
10008818,54.668845,-5.985864,"Mallusk, Mayfield High Street"
10006597,54.67625400000001,-5.969943,"Glengormley, Swanston Park"
10009314,54.688991,-5.957797,"Mossley, Manse Way"
10009314,54.688991,-5.957797,"Mossley, MNS Manse Way"
10006594,54.669224,-5.974076999999999,"Glengormley, Royal Mail"
10011184,54.61202,-5.9235565,"Duncairn, St Paul's"
10012350,54.632982,-5.923030499999999,"Whitehouse Upper, Lowwood Park"
10012349,54.6349995,-5.923292,"Whitehouse Upper, Loughside"
10012347,54.6373365,-5.9233125,"Whitehouse Upper, Donegall Park Avenue"
10012353,54.640532,-5.923095,"Whitehouse Upper, Parkmount"
10006824,54.651755,-5.927451,"Greencastle (Newtownabbey), White City"
10012378,54.654192,-5.9306825,"Whitehouse, Upper Whitewell"
10010622,54.6563625,-5.933339,"Whitehouse, Throne Centre"
10010610,54.65812,-5.9360015,"Rathcoole, Fairyknowe Park"
10011187,54.60982200000001,-5.923769,"Duncairn, Yorkgate Station [bus stop]"
10005773,54.6275165,-5.923751,"Skegoneill, Fortwilliam Crescent"
10012348,54.629233,-5.923229,"Whitehouse Upper, Fortwilliam"
10012352,54.631817000000005,-5.922943,"Whitehouse Upper, Mount Vernon House"
10006815,54.642646,-5.9221735,"Greencastle (Newtownabbey), Grays Lane"
10006816,54.645227,-5.920446,"Greencastle (Newtownabbey), Greencastle"
10012340,54.6468375,-5.921068999999999,"Whitehouse Lower, Catherine Court"
10012341,54.647574,-5.922108000000001,"Whitehouse Lower, Hazelwood College"
10012343,54.649025,-5.923917,"Whitehouse Lower, Serpentine Road"
10012344,54.650606,-5.925937,"Whitehouse Lower, Vandyck Gardens"
10005776,54.6238055,-5.922964,"Skegoneill, Seaview"
10005777,54.6214605,-5.9235405,"Skegoneill, Skegoneill Avenue"
10012358,54.654715,-5.931354,"Whitehouse, Arthur Bridge"
10011178,54.6150755,-5.924353,"Duncairn, Mountcollyer Road"
10009299,54.689646,-5.936527,"Mossley, Carnmoney Terminus"
10009299,54.689646,-5.936527,"Mossley, CMY Carnmoney Terminus"
10006823,54.650835,-5.926235,"Greencastle (Newtownabbey), Vandyck Gardens"
10012345,54.649824,-5.924923000000001,"Whitehouse Lower, Veryan Gardens"
10012351,54.63072,-5.922426000000001,"Whitehouse Upper, Mount Vernon"
10005781,54.625623,-5.923398000000001,"Skegoneill, York Drive"
10005762,54.619858,-5.92363,"Skegoneill, Fife Street"
10011174,54.61758,-5.923916,"Skegoneill, Ivan Street"
10003996,54.605562,-5.927949,"Belfast, Little Patrick Street"
10011172,54.617954000000005,-5.923742,"Skegoneill, Grove Place"
10011160,54.618865,-5.923371,"Skegoneill, Bute Street"
10005782,54.625262,-5.923262,"Skegoneill, York Park"
10012338,54.649894,-5.918774,"Whitehouse Lower, Bawnmore"
10006822,54.6559055,-5.9218455,"Greencastle (Newtownabbey), Longlands Road"
10006808,54.656185333333326,-5.918516666666666,"Greencastle (Newtownabbey), Abbeycentre"
10006808,54.656185333333326,-5.918516666666666,"Greencastle (Newtownabbey), ABY Abbeycentre"
10012367,54.654513,-5.927938,"Whitehouse, McILroy Court"
10009330,54.6878255,-5.9547685,"Mossley, Waverley Gardens"
10009761,54.685662,-5.961346,"Newtownabbey, Carnview Road"
10012346,54.6525705,-5.91608,"Whitehouse Lower, Whitehouse"
10012342,54.647426,-5.91976,"Whitehouse Lower, M2 Onslip"
10012359,54.654495,-5.927381,"Whitehouse, Arthur Road"
10012368,54.6553995,-5.9112385,"Whitehouse, Merville Garden Village"
10012368,54.6553995,-5.9112385,"Whitehouse, MGV Merville Garden Village"
10009225,54.688277,-5.917965000000001,"Monkstown, Abbey Green"
10012298,54.685686,-5.9065965,"Monkstown, Seagoe Gardens"
10012369,54.6573315,-5.909434,"Whitehouse, Merville Mews"
10009248,54.689841,-5.9164115,"Monkstown, White Church"
10009236,54.68983299999999,-5.913325,"Monkstown, Jennings Park"
10012294,54.684016,-5.905899,"Monkstown, Devenish Drive"
10012294,54.684016,-5.905899,"Monkstown, DVH Devenish Drive"
10009235,54.687465,-5.909444000000001,"Monkstown, Hollybank Primary School"
10009234,54.688815000000005,-5.910584500000001,"Monkstown, Hollybank Court"
10009237,54.688428,-5.917896,"Monkstown, Jordanstown Road"
10012284,54.686853,-5.908374,"Monkstown, Hollybank Primary School"
10012285,54.68431999999999,-5.905851999999999,"Monkstown, Hollybank Way"
10012373,54.658251500000006,-5.923718,"Whitehouse, Newtownabbey Courthouse"
10010626,54.661452,-5.927182,"Rathcoole, Valley Retail Park"
10010625,54.663147,-5.930413,"Rathcoole, Valley Leisure Centre"
10010609,54.6678865,-5.9172105,"Rathcoole, Eastway"
10012364,54.665940000000006,-5.9145655,"Whitehouse, Green End"
10010603,54.664492,-5.9286475,"Rathcoole, Carnreagh Bend"
10010602,54.668312,-5.92553,"Rathcoole, Braden Glen"
10010618,54.667334,-5.927735,"Rathcoole, Rathcoole Primary School"
10010618,54.667334,-5.927735,"Rathcoole, RCL Rathcoole Primary School"
10010606,54.668965,-5.919589,"Rathcoole, Derrycoole Park"
10010627,54.663111,-5.929857,"Rathcoole, West Crescent"
10010617,54.668547,-5.924557,"Rathcoole, Rathcoole Leisure Park"
10010607,54.668867000000006,-5.920184,"Rathcoole, Derrycoole Walk"
10012357,54.660047,-5.915232,"Whitehouse, Armoy Gardens"
10012360,54.6619575,-5.9160875,"Whitehouse, Avonlea Gardens"
10012375,54.66332,-5.917421,"Whitehouse, Rathcoole Diamond"
10012362,54.6616355,-5.9213905,"Whitehouse, Clonbeg Drive"
10012372,54.658938,-5.911917,"Whitehouse, Newtownabbey Community School"
10012371,54.658891,-5.91178,"Whitehouse, Newtownabbey Community High School"
10007260,54.6869085,-5.893922,"Jordanstown, Jordanstown Station"
10007255,54.681614,-5.894126,"Jordanstown, Coolemoyne Park"
10012303,54.6714885,-5.900217,"Whiteabbey, Station Road"
10012277,54.673348,-5.897563,"Whiteabbey, Dillons Avenue"
10007257,54.685188,-5.894701,"Jordanstown, Glencree Park"
10009243,54.689378000000005,-5.905235,"Monkstown, Mount Pleasant"
10012305,54.679597,-5.891532,"Whiteabbey, Wood Green"
10012275,54.678284,-5.889956,"Whiteabbey, Circular Road"
10012302,54.676754,-5.892439,"Whiteabbey, Whiteabbey Presbyterian Church"
10012278,54.674011,-5.896412000000001,"Whiteabbey, Dillons  Avenue"
10012299,54.676636,-5.892864,"Whiteabbey, Whiteabbey Presbyterian Church"
10012304,54.67878100000001,-5.8901010000000005,"Whiteabbey, Circular Road"
10007258,54.689014,-5.904431,"Jordanstown, Hampton Court"
10012291,54.675397,-5.915771,"Whiteabbey, Lacken Walk"
10010614,54.674243,-5.916621,"Rathcoole, Lacken Gardens"
10010623,54.673712,-5.918122,"Rathcoole, Tulleevin Walk"
10010620,54.673154,-5.920693,"Rathcoole, Renagh Park"
10010600,54.67239,-5.921244000000001,"Rathcoole, Altnacreeve Park"
10011186,54.610110000000006,-5.9245985,"Duncairn, Yorkgate Cityside"
10011186,54.610110000000006,-5.9245985,"Duncairn, Brougham Street"
10004104,54.6172825,-5.934903,"Cliftonville, Atlantic Avenue"
10003839,54.632059000000005,-5.9567475000000005,"Cavehill, Kilcoole Park"
10011183,54.60808600000001,-5.9213265,"Duncairn, Pilot Street"
10003840,54.632161,-5.947339,"Cavehill, Shandarragh Park"
10003838,54.630655,-5.945975,"Cavehill, Henderson Avenue"
10004107,54.623413,-5.943413,"Cliftonville, Cedar Avenue"
10003843,54.632763,-5.951569,"Cavehill, Sunningdale Park North"
10002501,54.631438,-5.9598695,"Ballysillan, Belfast Boys' Model School"
10006345,54.627022,-5.943741999999999,"Fortwilliam, Charnwood Avenue"
10011162,54.6065885,-5.922316,"Duncairn, Clarendon Dock"
10011175,54.616239,-5.932176,"Duncairn, Lawther Street"
10003965,54.604589,-5.923633000000001,"Belfast, Corporation Square"
10011185,54.612104,-5.926649,"Duncairn, Upper Canning Street"
10011164,54.614009,-5.926359,"Duncairn, Cosgrave Street"
10011165,54.614899,-5.927969999999999,"Duncairn, Cosgrave Heights"
10011180,54.615645,-5.930596,"Duncairn, Newington Pres Church"
10004103,54.618316,-5.937522,"Cliftonville, Limestone Road"
10004130,54.62019,-5.940958,"Cliftonville, Richmond Square"
10004131,54.620767,-5.941587,"Cliftonville, Rosemount Gardens"
10004124,54.622211,-5.942482,"Cliftonville, Marsden Terrace"
10004122,54.624435,-5.943253,"Cliftonville, Madison Avenue"
10006359,54.626625,-5.943638,"Fortwilliam, Westland Road"
10006352,54.628266,-5.944213,"Fortwilliam, Inver Avenue"
10003845,54.630216,-5.945532,"Cavehill, Tivoli Gardens"
10003844,54.631624,-5.946948,"Cavehill, Sunningdale Park "
10003836,54.632973,-5.947546,"Cavehill, Upper Cavehill Road"
10003842,54.633031,-5.949914,"Cavehill, Slievedarragh Park"
10004135,54.625137,-5.943356,"Cliftonville, Indiana Avenue"
10004128,54.622356,-5.942552,"Cliftonville, Marsden Gardens"
10012682,54.618504,-5.937992,"Cliftonville, Camberwell Terrace"
10011166,54.616069,-5.931736,"Duncairn, Currie Primary School"
10011163,54.615024,-5.928428,"Duncairn, Cosgrave Heights"
10011177,54.613345,-5.926392,"Duncairn, Mervue Street"
10011171,54.604909,-5.9234,"Duncairn, Corporation Square"
10004021,54.601203000000005,-5.924780999999999,"Belfast, T & G Transport House"
10003962,54.597185,-5.933134000000001,"Belfast, Wellington Place"
10003962,54.597185,-5.933134000000001,"Belfast, WP Wellington Place"
10011169,54.618614,-5.929725,"Duncairn, Elim Christian Centre"
10011159,54.6196735,-5.9314985,"Duncairn, Jellicoe Avenue"
10011194,54.62478,-5.9331985,"Skegoneill, Fortwilliam Parade"
10011191,54.6263865,-5.9338375,"Skegoneill, Somerton Mews"
10011191,54.6263865,-5.9338375,"Skegoneill, Hospice Somerton Road"
10011190,54.627998,-5.934809,"Skegoneill, Fortwilliam Park"
10006348,54.630413,-5.9354615,"Fortwilliam, Dominican College"
10006356,54.6322455,-5.935128000000001,"Fortwilliam, Somerton Road"
10006353,54.6340775,-5.9342765,"Fortwilliam, Landsdowne Road"
10006351,54.635425,-5.9336965,"Fortwilliam, Glastonbury Avenue"
10005361,54.6372355,-5.933411,"Downview, Castle Avenue"
10005368,54.638308,-5.932017,"Downview, Donegall Park Avenue"
10011179,54.6153695,-5.926289499999999,"Duncairn, Mountcollyer Road"
10011161,54.6167725,-5.9255675,"Duncairn, Castleton Avenue"
10011158,54.617932,-5.926887,"Duncairn, Alexandra Park Avenue"
10011158,54.617932,-5.926887,"Duncairn, Esther Street"
10005363,54.639629000000006,-5.932569,"Downview, Waterloo Gardens"
10011170,54.618208,-5.928033999999999,"Duncairn, Alexandra Park Avenue"
10011170,54.618208,-5.928033999999999,"Duncairn, Gainsborough Drive"
10011173,54.62152950000001,-5.9309785,"Skegoneill, Grove Playing Field"
10011193,54.623349,-5.931753,"Skegoneill, Skegoneill Drive"
10012585,54.638662,-5.929845,"Downview, Castle Gardens"
10005362,54.638075,-5.933113,"Downview, Donegall Park Avenue"
10005362,54.638075,-5.933113,"Downview, Innisfayle Road"
10011189,54.623339,-5.931676,"Skegoneill, Skegoneil Drive"
10005365,54.638078,-5.927008,"Downview, Innisfayle Gardens"
